Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-11-12 00:00:00+02:00,29.179845317607334,29.379843110917964,27.209854560430458,28.009851455688477,468500000,0.0,0.0
1997-11-13 00:00:00+02:00,28.00985149604614,28.00985149604614,25.989861764465747,26.939857482910156,535600000,0.0,0.0
1997-11-14 00:00:00+02:00,26.939857376629014,27.269855546736714,26.249860509189816,26.919857025146484,421650000,0.0,0.0
1997-11-17 00:00:00+02:00,26.9198579425195,28.89984703063965,26.9198579425195,28.89984703063965,445240000,0.0,0.0
1997-11-18 00:00:00+02:00,28.8998470177672,29.87984138530872,28.8998470177672,29.619844436645508,594700000,0.0,0.0
1997-11-19 00:00:00+02:00,29.61984385298378,29.61984385298378,28.909846624173625,29.149845123291016,460030000,0.0,0.0
1997-11-20 00:00:00+02:00,29.149844187930533,29.769841721259866,29.10984539303038,29.689842224121094,529180000,0.0,0.0
1997-11-21 00:00:00+02:00,29.68984225945335,31.08983441471715,29.68984225945335,30.76983642578125,612330000,0.0,0.0
1997-11-24 00:00:00+02:00,30.769836204046776,31.09983436617619,27.739851691885104,27.86985206604004,550590000,0.0,0.0
1997-11-25 00:00:00+02:00,27.86985307474288,28.869847772823753,26.95985614473785,28.419849395751953,416740000,0.0,0.0
1997-11-26 00:00:00+02:00,28.419848775306964,29.039846313810642,28.399848424020735,29.019845962524414,402940000,0.0,0.0
1997-11-27 00:00:00+02:00,29.019846068928526,29.51984340888661,28.859847072729018,29.039846420288086,493040000,0.0,0.0
1997-11-28 00:00:00+02:00,29.039847002629028,29.169845474396077,28.659847948531144,28.78984832763672,412550000,0.0,0.0
1997-12-01 00:00:00+02:00,28.78984870584483,28.989846504062907,27.9798516149452,28.139850616455078,315400000,0.0,0.0
1997-12-02 00:00:00+02:00,28.139850655607844,29.299844371837718,28.139850655607844,29.22984504699707,478040000,0.0,0.0
1997-12-03 00:00:00+02:00,29.229845192688536,29.979841232299805,28.909847187628564,29.979841232299805,508130000,0.0,0.0
1997-12-04 00:00:00+02:00,29.979840338294714,30.52983856201172,29.589843019674998,30.52983856201172,641170000,0.0,0.0
1997-12-05 00:00:00+02:00,30.529837842898168,31.34983316393201,29.30984312955063,29.679841995239258,930000,0.0,0.0
1997-12-08 00:00:00+02:00,29.67984377039874,29.67984377039874,28.349850861222315,28.569849014282227,506090000,0.0,0.0
1997-12-09 00:00:00+02:00,28.569848791270765,29.599844037567472,28.569848791270765,29.249845504760742,522490000,0.0,0.0
1997-12-10 00:00:00+02:00,29.24984439538248,29.849841584960586,29.01984607670139,29.399843215942383,530480000,0.0,0.0
1997-12-11 00:00:00+02:00,29.39984314542549,29.629841463554914,28.239849471781408,28.66984748840332,497390000,0.0,0.0
1997-12-12 00:00:00+02:00,28.669848123740163,28.789848326962613,28.319849597291423,28.42984962463379,345930000,0.0,0.0
1997-12-15 00:00:00+02:00,28.42984876472366,29.69984245300293,28.42984876472366,29.69984245300293,528850000,0.0,0.0
1997-12-16 00:00:00+02:00,29.69984345996378,30.359839811755105,29.289845784073368,29.529844284057617,589860000,0.0,0.0
1997-12-17 00:00:00+02:00,29.529843346552767,30.299837794304736,29.529843346552767,30.069839477539062,481580000,0.0,0.0
1997-12-18 00:00:00+02:00,30.0698402740361,30.639836946918134,30.0698402740361,30.579837799072266,515490000,0.0,0.0
1997-12-19 00:00:00+02:00,30.579838574751907,31.459833092387555,30.579838574751907,31.4498348236084,552360000,0.0,0.0
1997-12-22 00:00:00+02:00,31.449834606876244,32.39983035078921,31.409833902680997,31.769832611083984,694610000,0.0,0.0
1997-12-23 00:00:00+02:00,31.769832505351374,32.1598298332643,31.579832975733403,31.749832153320312,423350000,0.0,0.0
1997-12-24 00:00:00+02:00,31.749831621169484,32.0398309987436,31.03983630201385,31.28983497619629,316660000,0.0,0.0
1997-12-25 00:00:00+02:00,31.289834002978395,31.289834002978395,29.969839442186995,30.749835968017578,260720000,0.0,0.0
1997-12-26 00:00:00+02:00,30.749836005768664,31.969828812689023,30.73983583021951,31.829830169677734,392090000,0.0,0.0
1997-12-29 00:00:00+02:00,31.829832445334702,33.41982232455708,31.689833792314285,33.349822998046875,494850000,0.0,0.0
1997-12-30 00:00:00+02:00,33.349821932719635,35.16981199320168,33.349821932719635,34.58981704711914,590870000,0.0,0.0
1997-12-31 00:00:00+02:00,34.58981662264005,35.079815701223005,34.14982033050535,34.50981521606445,408280000,0.0,0.0
1998-01-05 00:00:00+02:00,34.51281602565207,37.14680081849194,34.51281602565207,37.113800048828125,730320000,0.0,0.0
1998-01-06 00:00:00+02:00,37.113800699176004,37.69479888580085,36.263806753171764,36.519805908203125,805040000,0.0,0.0
1998-01-07 00:00:00+02:00,36.51980752478157,37.158804087947885,36.232810292199524,36.8258056640625,626090000,0.0,0.0
1998-01-08 00:00:00+02:00,36.825804564423166,37.92579719447159,35.71881200208176,35.90081024169922,894400000,0.0,0.0
1998-01-09 00:00:00+02:00,35.90081008216809,36.21680647932168,35.2048146374578,35.87080764770508,452160000,0.0,0.0
1998-01-12 00:00:00+02:00,35.870808075773205,35.870808075773205,31.752831799864175,31.996829986572266,471050000,0.0,0.0
1998-01-13 00:00:00+02:00,31.996831699158864,34.13882064819336,31.996831699158864,34.13882064819336,431620000,0.0,0.0
1998-01-14 00:00:00+02:00,34.13881757183449,34.48681528560941,32.43182595804015,32.84882354736328,333550000,0.0,0.0
1998-01-15 00:00:00+02:00,32.84882406400266,33.03082230118647,32.09682916791134,32.945823669433594,284330000,0.0,0.0
1998-01-16 00:00:00+02:00,32.9458246325771,33.84782028198242,32.20782957930986,33.84782028198242,260530000,0.0,0.0
1998-01-19 00:00:00+02:00,33.84781947900178,35.368811294723216,33.84781947900178,35.13081359863281,497690000,0.0,0.0
1998-01-20 00:00:00+02:00,35.13081556010416,35.3658149332178,34.473817523743065,34.77881622314453,451140000,0.0,0.0
1998-01-21 00:00:00+02:00,34.77881484844582,35.48781072144896,34.72581754045253,35.23881149291992,493140000,0.0,0.0
1998-01-22 00:00:00+02:00,35.238811504637916,35.51581046266745,34.30481835067494,34.52181625366211,518650000,0.0,0.0
1998-01-23 00:00:00+02:00,34.52181665588348,35.0368133199638,34.34581889958979,34.597816467285156,468580000,0.0,0.0
1998-01-26 00:00:00+02:00,34.59781570309448,35.76181098189986,34.59781570309448,35.17181396484375,477260000,0.0,0.0
1998-01-27 00:00:00+02:00,35.16981116371057,35.302813691371625,34.679815905348214,35.153812408447266,368440000,0.0,0.0
1998-01-28 00:00:00+02:00,35.153814084156586,35.4718132019043,34.83581496640887,35.4718132019043,201740000,0.0,0.0
1998-02-02 00:00:00+02:00,35.47181124697822,35.47181124697822,32.05182747356307,33.67182159423828,534270000,0.0,0.0
1998-02-03 00:00:00+02:00,33.67182298399607,34.48081681768493,32.0808317865346,32.49082946777344,536510000,0.0,0.0
1998-02-04 00:00:00+02:00,32.490829598240076,32.490829598240076,29.97384268796545,30.34783935546875,438280000,0.0,0.0
1998-02-05 00:00:00+02:00,30.34783843273043,30.34783843273043,27.39585444277801,29.814842224121094,534830000,0.0,0.0
1998-02-06 00:00:00+02:00,29.81484249444853,30.05584043879189,28.727848363092527,29.865840911865234,346060000,0.0,0.0
1998-02-09 00:00:00+02:00,29.865841180541366,29.865841180541366,28.30785076774251,28.474849700927734,247910000,0.0,0.0
1998-02-10 00:00:00+02:00,28.474849792546085,28.927846511868253,26.3168602590046,27.77085304260254,352900000,0.0,0.0
1998-02-11 00:00:00+02:00,27.77085332033673,29.268844604492188,27.40685492126327,29.268844604492188,414180000,0.0,0.0
1998-02-12 00:00:00+02:00,29.268843202138797,30.48683712660217,28.554848210606693,30.0798397064209,562960000,0.0,0.0
1998-02-13 00:00:00+02:00,30.07984005719176,30.691836316309814,29.723842956303695,30.14583969116211,433140000,0.0,0.0
1998-02-16 00:00:00+02:00,30.14584087811512,30.61583771206448,29.860842534173475,30.370840072631836,293450000,0.0,0.0
1998-02-17 00:00:00+02:00,30.370839751909394,31.13483565244854,30.370839751909394,31.031835556030273,435210000,0.0,0.0
1998-02-18 00:00:00+02:00,31.031835656406198,31.579833097198275,30.88083738486958,31.05083656311035,431520000,0.0,0.0
1998-02-19 00:00:00+02:00,31.050835651074532,31.050835651074532,28.7228469951598,29.083845138549805,368180000,0.0,0.0
1998-02-20 00:00:00+02:00,29.083844763751834,29.729841232299805,28.136849302915863,29.729841232299805,330810000,0.0,0.0
1998-02-23 00:00:00+02:00,29.72984177933924,33.302824680698464,29.72984177933924,33.06782531738281,605760000,0.0,0.0
1998-02-24 00:00:00+02:00,33.06782481619459,33.09282239434645,31.95982900363887,32.25682830810547,552420000,0.0,0.0
1998-02-25 00:00:00+02:00,32.25683016292506,33.333824157714844,32.01883245339138,33.333824157714844,463130000,0.0,0.0
1998-02-26 00:00:00+02:00,33.33382397899196,34.265818274329156,33.33382397899196,34.02381896972656,711510000,0.0,0.0
1998-02-27 00:00:00+02:00,34.02381580228578,34.13181693209664,32.42582479901695,32.721824645996094,511640000,0.0,0.0
1998-03-02 00:00:00+02:00,32.721824822437476,33.984818544521026,32.721824822437476,33.466819763183594,464750000,0.0,0.0
1998-03-03 00:00:00+02:00,33.46682013207396,33.64081898821008,32.824825273321316,33.53582000732422,354830000,0.0,0.0
1998-03-04 00:00:00+02:00,33.5358220781573,34.022819016342375,32.95282497589805,33.20582580566406,401120000,0.0,0.0
1998-03-05 00:00:00+02:00,33.20582649152532,34.060821533203125,33.20582649152532,34.060821533203125,503740000,0.0,0.0
1998-03-06 00:00:00+02:00,34.06082108003584,34.697818756103516,34.05781892913058,34.697818756103516,597280000,0.0,0.0
1998-03-09 00:00:00+02:00,34.69781729252329,35.45681212603091,34.69781729252329,35.13981246948242,753570000,0.0,0.0
1998-03-10 00:00:00+02:00,35.139813285076606,35.725812531409396,34.90681662476713,35.2938117980957,782570000,0.0,0.0
1998-03-11 00:00:00+02:00,35.293811261666626,35.62981182691486,34.80081384961424,35.192813873291016,461510000,0.0,0.0
1998-03-12 00:00:00+02:00,35.192812460513345,35.547810102993836,34.62381526133872,34.92881393432617,431010000,0.0,0.0
1998-03-13 00:00:00+02:00,34.92881607791287,34.92881607791287,33.085823508173426,33.89181900024414,433750000,0.0,0.0
1998-03-16 00:00:00+02:00,33.89181837383573,34.18481990069123,33.28982419407728,33.77381896972656,420510000,0.0,0.0
1998-03-17 00:00:00+02:00,33.773820030432525,34.25681919055,33.564821499563465,33.97481918334961,471330000,0.0,0.0
1998-03-18 00:00:00+02:00,33.974818125042326,33.974818125042326,32.72282586964596,33.05682373046875,369220000,0.0,0.0
1998-03-19 00:00:00+02:00,33.056824479511725,33.056824479511725,32.01483017024157,32.476829528808594,350300000,0.0,0.0
1998-03-20 00:00:00+02:00,32.476830689040945,32.74582646921427,31.342835864238136,32.69783020019531,360460000,0.0,0.0
1998-03-23 00:00:00+02:00,32.69783004253991,33.013826459449255,32.5448271539054,32.66782760620117,357750000,0.0,0.0
1998-03-24 00:00:00+02:00,32.66782624502844,33.19182554490303,32.13083034040534,32.41082763671875,435940000,0.0,0.0
1998-03-25 00:00:00+02:00,32.410827000991496,33.08382375901025,32.179829236063874,33.00882339477539,361460000,0.0,0.0
1998-03-26 00:00:00+02:00,33.008825355495794,33.51682210530821,32.80882564388187,33.3818244934082,518030000,0.0,0.0
1998-03-27 00:00:00+02:00,33.381823201354656,33.47682391899661,32.941826904575976,33.13782501220703,488950000,0.0,0.0
1998-03-30 00:00:00+03:00,33.13782397982028,33.336824232102245,31.90982987985584,32.22782897949219,331020000,0.0,0.0
1998-03-31 00:00:00+03:00,32.22783089145876,32.59082794189453,31.8838328406835,32.59082794189453,246010000,0.0,0.0
1998-04-01 00:00:00+03:00,32.590828005082415,32.86782697386537,32.290830347578385,32.60282897949219,561260000,0.0,0.0
1998-04-02 00:00:00+03:00,32.60282585863332,33.97181800073117,32.59982370797966,33.44382095336914,471330000,0.0,0.0
1998-04-03 00:00:00+03:00,33.44382238241285,34.43181609044367,33.37682139596564,34.42981719970703,532700000,0.0,0.0
1998-04-13 00:00:00+03:00,34.42981655739248,36.45380401611328,34.42981655739248,36.45380401611328,632830000,0.0,0.0
1998-04-14 00:00:00+03:00,36.453804950899205,36.80080322997964,35.91080856730322,36.62980651855469,756820000,0.0,0.0
1998-04-15 00:00:00+03:00,36.62980728990522,38.294795582650444,36.62980728990522,38.217796325683594,913160000,0.0,0.0
1998-04-16 00:00:00+03:00,38.217797137098614,40.95878382413596,38.217797137098614,40.543785095214844,1281580000,0.0,0.0
1998-04-17 00:00:00+03:00,40.543784789370015,42.11277675473958,40.543784789370015,41.20878219604492,909590000,0.0,0.0
1998-04-20 00:00:00+03:00,41.20878115692046,42.30977705926513,40.41778498433918,41.01278305053711,1131330000,0.0,0.0
1998-04-21 00:00:00+03:00,41.012784095231,42.65977476445351,40.47578817976786,42.656776428222656,792280000,0.0,0.0
1998-04-22 00:00:00+03:00,42.656774134141166,44.28276491827047,42.656774134141166,43.65776824951172,1261790000,0.0,0.0
1998-04-24 00:00:00+03:00,43.657768823165895,43.65976771390523,40.26578475220671,40.895782470703125,893920000,0.0,0.0
1998-04-27 00:00:00+03:00,40.89578263549382,41.035781281351156,39.14679137829683,40.20878601074219,663320000,0.0,0.0
1998-04-28 00:00:00+03:00,40.20878580689215,40.63678493463785,38.413797183543394,38.73579406738281,613130000,0.0,0.0
1998-04-29 00:00:00+03:00,38.73579602568434,41.00178293024944,38.73579602568434,39.831790924072266,868210000,0.0,0.0
1998-04-30 00:00:00+03:00,39.83179062567561,42.01177943173604,39.83179062567561,41.94477844238281,791380000,0.0,0.0
1998-05-01 00:00:00+03:00,41.94477657457466,43.28177126312757,41.84377918701357,42.31077575683594,0,0.0,0.0
1998-05-04 00:00:00+03:00,41.944778373963054,43.28177311987167,41.84378098206927,42.6547737121582,1026990000,0.0,0.0
1998-05-05 00:00:00+03:00,42.654773358092704,43.66176800582733,42.275777558268736,42.58777618408203,1110280000,0.0,0.0
1998-05-06 00:00:00+03:00,42.587774007040665,43.102770648717595,41.78677577864715,42.17977523803711,1041830000,0.0,0.0
1998-05-07 00:00:00+03:00,42.17977625427053,42.484774939351624,40.60378441201477,40.934783935546875,904390000,0.0,0.0
1998-05-08 00:00:00+03:00,40.934782539456904,42.57377371651558,40.76678035530677,42.10077667236328,819920000,0.0,0.0
1998-05-11 00:00:00+03:00,42.10077900021714,42.540775299072266,41.7277798749815,42.540775299072266,792820000,0.0,0.0
1998-05-12 00:00:00+03:00,42.54077367378706,43.3807693501833,41.9157770042862,42.235774993896484,952030000,0.0,0.0
1998-05-13 00:00:00+03:00,42.23577694319019,43.10077405215916,42.00077757426371,42.604774475097656,1484350000,0.0,0.0
1998-05-14 00:00:00+03:00,42.60477285227148,43.72776797571166,41.99777763834658,42.299774169921875,773580000,0.0,0.0
1998-05-15 00:00:00+03:00,42.29977301084966,43.01077155816487,41.28477904955749,41.36977767944336,468200000,0.0,0.0
1998-05-18 00:00:00+03:00,41.36978030886143,41.86877822117006,39.444791244611224,39.70178985595703,526680000,0.0,0.0
1998-05-20 00:00:00+03:00,39.701788806905846,40.9407844543457,39.226792855502616,40.9407844543457,638500000,0.0,0.0
1998-05-21 00:00:00+03:00,40.94078594179058,41.48078019431382,40.85378460015931,41.222782135009766,884030000,0.0,0.0
1998-05-22 00:00:00+03:00,41.22278137811821,41.501779229979256,40.76278472843521,41.07978439331055,764510000,0.0,0.0
1998-05-25 00:00:00+03:00,41.079782761468465,41.57177690290696,40.41678428293564,40.773780822753906,970330000,0.0,0.0
1998-05-26 00:00:00+03:00,40.773780225867505,40.77478348588351,39.62478810951578,39.948787689208984,612870000,0.0,0.0
1998-05-27 00:00:00+03:00,39.94878936044585,39.94878936044585,36.42180764591096,36.66880416870117,1105720000,0.0,0.0
1998-05-28 00:00:00+03:00,36.66880481698428,37.88279909939813,36.432806003889205,37.51280212402344,917080000,0.0,0.0
1998-05-29 00:00:00+03:00,37.51280087353463,38.31179640826181,37.07680236961421,37.277801513671875,675900000,0.0,0.0
1998-06-01 00:00:00+03:00,37.27780262403391,37.32780159652704,35.65681281886367,36.04581069946289,566110000,0.0,0.0
